,models,params,mean_fit_time,mean_test_score
481,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9200933933258058,0.5891164984157393
778,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9459112644195558,0.5891109719254292
776,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6511713504791259,0.5891109719254292
748,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6588483810424806,0.5891109719254292
746,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6659245491027832,0.5891109719254292
526,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8276849746704102,0.5885399012600397
92,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'randomforestclassifier__random_state': 2357136044}",1.968697690963745,0.5885399012600397
91,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",1.951986598968506,0.5885399012600397
772,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6812155723571778,0.5885233217891092
484,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.924749994277954,0.588517795298799
834,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.63835768699646,0.588517795298799
399,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",2.0395666122436524,0.5885122688084887
644,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7765717029571533,0.5885067423181785
581,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8242764949798584,0.5885067423181785
570,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.870030975341797,0.5885067423181785
777,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.760287094116211,0.5885067423181785
614,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7933384895324707,0.5885067423181785
747,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.652622604370117,0.5885067423181785
551,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8288588047027587,0.5885067423181785
584,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9077441692352295,0.5885067423181783
554,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9293648242950439,0.5885067423181783
859,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6138357162475585,0.588495689337558
199,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'randomforestclassifier__random_state': 2357136044}",1.6950416564941406,0.5884901628472478
937,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.632772970199585,0.5879411981430993
938,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6299764156341552,0.5879411981430993
159,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'randomforestclassifier__random_state': 2357136044}",1.9165598392486571,0.5879411981430992
2,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'randomforestclassifier__random_state': 2357136044}",2.394571399688721,0.5879301451624788
304,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9118176460266114,0.5879190921818582
773,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.66621994972229,0.5879135656915482
933,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7267644882202149,0.5879135656915482
485,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9016355514526366,0.5879135656915481
947,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.521144199371338,0.5879135656915481
948,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6166104793548584,0.5879135656915481
870,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7748143672943115,0.5879080392012379
919,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5764840126037598,0.5878969862206175
795,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6881914138793945,0.5878914597303073
49,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'randomforestclassifier__random_state': 2357136044}",1.9332449436187744,0.5873369685358485
936,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6507883071899414,0.5873314420455382
3,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'randomforestclassifier__random_state': 2357136044}",2.10668306350708,0.5873203890649178
932,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7101481914520265,0.5873093360842974
917,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5509033203125,0.5873038095939872
768,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7198702335357665,0.5873038095939871
894,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5785463809967042,0.5872982831036769
830,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6627418518066406,0.5872982831036769
158,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'randomforestclassifier__random_state': 2357136044}",2.0142259120941164,0.5872982831036769
939,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6413166999816895,0.5872982831036769
157,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'randomforestclassifier__random_state': 2357136044}",1.906638240814209,0.5872982831036769
156,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",1.8443535327911378,0.5872982831036769
552,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7938471794128419,0.5872927566133667
582,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.796443796157837,0.5872927566133667
364,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8696808815002441,0.5872872301230565
891,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5921204566955567,0.5872706506521259
890,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.577865219116211,0.5867106329673569
950,noise20|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.547927236557007,0.5867106329673569
1,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",2.2344481468200685,0.5867106329673568
