,models,params,mean_fit_time,mean_test_score
994,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",91.04787983894349,0.6122264387296441
998,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",102.69849400520324,0.6122264387296441
399,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",95.74827156066894,0.6122209122393338
995,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",90.84831590652466,0.6121932797877827
458,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",35.78993196487427,0.6116608945545648
835,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",116.68546757698059,0.6116553680642547
627,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",54.09051923751831,0.6116443150836341
803,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",75.32246952056884,0.6116277356127036
799,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",60.35824632644653,0.6116166826320832
750,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",59.0932834148407,0.6116166826320831
623,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",151.20820121765138,0.6116166826320831
802,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",75.31336393356324,0.611616682632083
899,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",82.4919285774231,0.611611156141773
854,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",91.08204045295716,0.6116111561417729
923,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",87.26675734519958,0.6116111561417729
515,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",85.71872353553772,0.6116056296514627
950,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",99.12592725753784,0.6115945766708422
975,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",102.42860131263733,0.611589050180532
487,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",56.545747661590575,0.6115835236902217
139,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",128.21873426437378,0.6110566649473141
86,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",97.84541563987732,0.6110566649473141
1131,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",32.405901193618774,0.611056664947314
1327,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",67.49888725280762,0.6110511384570039
230,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",108.01389994621277,0.6110400854763836
1275,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",45.796161794662474,0.6110400854763836
82,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",80.64895272254944,0.6110345589860733
483,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",38.289670085906984,0.6110345589860732
287,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",160.99373321533204,0.611029032495763
138,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",128.52997360229492,0.611029032495763
347,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",79.61847915649415,0.6110235060054527
671,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",166.66316032409668,0.6110235060054527
431,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",136.9096207141876,0.6110179795151426
1219,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",110.9057677745819,0.6110179795151425
603,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",47.95277919769287,0.6110179795151425
1331,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",88.72456030845642,0.6110124530248324
779,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",75.8694625377655,0.6110124530248323
890,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",40.82425675392151,0.611006926534522
639,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",115.1459623336792,0.6109903470635916
94,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",154.59447374343873,0.6104358558691327
990,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",77.01628522872925,0.6104358558691327
218,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",44.33455777168274,0.6104248028885122
190,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",160.12356815338134,0.6104137499078919
847,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",64.66080899238587,0.6104082234175816
819,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",39.20728135108948,0.6103971704369612
330,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",141.3108775138855,0.6103971704369611
571,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",111.72979221343994,0.610391643946651
427,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",102.43777551651002,0.6103916439466509
667,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",122.69948644638062,0.6098260997715717
459,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",36.05939140319824,0.6098205732812614
130,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",83.52195930480957,0.6098150467909512
763,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",111.1393482208252,0.6098095203006411
1239,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",91.52767081260681,0.6098095203006411
243,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",48.89846324920654,0.6098095203006411
939,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",45.689048528671265,0.6098039938103309
898,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",82.45029315948486,0.6097984673200207
519,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",100.26500034332275,0.6097984673200206
591,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",109.41865901947021,0.6097929408297105
654,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",71.27352995872498,0.6097929408297105
1338,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",120.5513783454895,0.6097818878490899
514,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",86.48001499176026,0.6097763613587798
938,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",45.69582953453064,0.6097763613587798
67,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",125.16091437339783,0.6092439761255619
1043,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",68.92802777290345,0.6092329231449414
1079,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",134.1909375190735,0.6092273966546312
1011,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",27.310077285766603,0.6092108171837005
967,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",76.4897274017334,0.6092108171837005
563,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",90.64101195335388,0.6092108171837005
662,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",115.37822561264038,0.6092052906933904
178,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",86.90746564865113,0.6091942377127698
435,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",35.954650688171384,0.6091942377127698
1027,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",101.55805139541626,0.6091887112224597
766,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",133.41572828292846,0.6091887112224597
987,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",50.83789873123169,0.6091887112224595
666,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",122.29121298789978,0.6091887112224595
562,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",92.03231010437011,0.6091887112224595
795,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",33.251338720321655,0.6091776582418392
827,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",79.20460896492004,0.6091721317515291
410,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",33.36771607398987,0.609172131751529
55,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",59.50980281829834,0.6086342200280008
518,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",100.28581075668335,0.6086176405570702
134,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",100.82462916374206,0.6086176405570702
583,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",65.22132258415222,0.60861211406676
859,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",115.81479511260986,0.6085955345958294
1183,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",54.69413599967957,0.6085955345958294
506,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 2, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",38.8368923664093,0.6085955345958294
351,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",93.75848913192749,0.6085844816152088
314,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 2, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",54.44857611656189,0.6085844816152088
566,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",104.85840129852295,0.6085844816152088
758,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",85.89273285865784,0.6085734286345883
1123,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 1.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",105.4884183883667,0.6085679021442782
